time,ne
19.03333333333333,0.6935
19.049999999999997,0.6955
19.066666666666666,0.6972
19.083333333333332,0.699
19.099999999999998,0.7002
19.116666666666667,0.7018
19.133333333333333,0.7027
19.15,0.7055
19.166666666666664,0.7068
19.183333333333334,0.7086
19.2,0.7107
19.216666666666665,0.7126
19.23333333333333,0.7142
19.25,0.7155
19.266666666666666,0.7171
19.28333333333333,0.7187
19.299999999999997,0.7208
19.316666666666666,0.7227
19.333333333333332,0.726
19.349999999999998,0.7288
19.366666666666667,0.7318
19.383333333333333,0.7335
19.4,0.735
19.416666666666664,0.737
19.433333333333334,0.7389
19.45,0.7402
19.466666666666665,0.7419
19.48333333333333,0.7433
19.5,0.7444
19.516666666666666,0.7464
19.53333333333333,0.7486
19.549999999999997,0.7503
19.566666666666666,0.7521
19.583333333333332,0.754
19.599999999999998,0.7557
19.616666666666667,0.7574
19.633333333333333,0.7595
19.65,0.7613
19.666666666666664,0.7633
19.683333333333334,0.7652
19.7,0.7659
19.716666666666665,0.7674
19.73333333333333,0.7693
19.75,0.7708
19.766666666666666,0.7716
19.78333333333333,0.7738
19.799999999999997,0.7755
19.816666666666666,0.7774
19.833333333333332,0.7784
19.849999999999998,0.7803
19.866666666666667,0.7817
